employer_id,city_id,contract_id,start_date,end_date,renewed_flag,job_slots,total_contract_value,applications,apply_start_clicks,click_marketplace_value,job_listings
2102320,1436,1262856,7/24/2016,8/23/2016,1,15,745,120,180,6282.9,5
1946533,1794,1402356,9/28/2016,10/27/2016,1,15,495,0,0,0,0
3449680,6060,1882548,4/16/2017,5/15/2017,1,15,495,30,70,653.3,0
4086960,2786,2338896,10/1/2017,10/30/2017,1,50,1495,65,310,7406,0
1708160,6856,1237620,7/13/2016,8/12/2016,1,15,495,20,25,1057.5,0
1608293,7973,1114008,5/21/2016,6/20/2016,1,15,495,0,0,8.8,0
2949067,1250,1591704,12/18/2016,1/17/2017,1,50,2995,195,260,17411.95,0
4182427,2132,2316492,9/25/2017,10/24/2017,1,15,745,0,0,0,0
4671787,7329,2340852,10/2/2017,11/1/2017,1,15,495,40,55,1860.1,0
5150293,9800,2290368,9/16/2017,9/19/2017,0,15,995,5,5,94.05,0
1441573,9013,1469148,10/25/2016,11/24/2016,0,15,745,0,15,844.8,0
2709627,2670,2236524,8/28/2017,9/27/2017,0,15,495,0,10,718.2,0
2732507,73,2432712,11/2/2017,12/1/2017,1,15,1245,5,20,1799.8,0
333893,6803,1623564,12/31/2016,1/26/2017,0,15,495,0,0,35.1,0
1623680,8794,1472460,10/26/2016,11/6/2016,0,15,495,0,0,1053,0
1870187,3897,1234860,7/12/2016,7/26/2016,0,15,1495,45,75,1890,0
1649493,2343,1144428,6/5/2016,7/4/2016,1,15,745,0,45,5028.5,0
1902480,4812,1315416,8/19/2016,9/18/2016,1,15,1495,50,70,9524.25,0
2395040,7400,1700316,2/5/2017,3/4/2017,1,15,495,0,0,0,0
2595733,8917,1935792,5/8/2017,6/7/2017,1,15,745,95,155,1112.95,0
2907733,7044,1709136,2/9/2017,2/28/2017,0,15,495,0,0,0,0
3903520,9770,2020332,6/11/2017,6/17/2017,0,50,1495,0,0,79.1,0
4704773,8430,2257836,9/4/2017,10/3/2017,1,15,495,10,25,1269.2,0
1743040,3988,1526676,11/19/2016,12/18/2016,1,15,1495,0,0,0,0
1716907,3874,1100916,5/14/2016,5/17/2016,0,15,745,0,0,25.65,0
1716907,2135,1100916,5/14/2016,5/17/2016,0,15,745,0,0,25.65,5
1800107,82,1334760,8/28/2016,9/27/2016,0,15,995,0,0,0,0
2728587,1349,1552116,12/1/2016,12/30/2016,1,15,1745,0,0,0,0
3134587,4055,1679892,1/27/2017,2/26/2017,1,15,745,60,60,1980.9,5
3802507,11293,1984056,5/27/2017,6/21/2017,0,15,745,0,15,893.5,0
4280213,5318,2045580,6/21/2017,7/20/2017,1,15,1745,5,60,1056.4,5
2399947,9625,2180100,8/7/2017,9/6/2017,1,15,745,0,0,0,0
4478773,9479,2204076,8/16/2017,8/21/2017,0,15,495,10,10,365.75,0
4622720,8803,2148600,7/27/2017,8/21/2017,0,15,495,0,155,533.95,0
5011200,7831,2260404,9/6/2017,10/5/2017,1,15,1745,110,205,5637.45,0
1857760,5759,2458680,11/10/2017,12/9/2017,1,15,495,0,0,0,0
2926507,2049,1877028,4/14/2017,5/13/2017,1,15,745,0,30,481.5,0
6491253,1671,2611116,12/29/2017,1/28/2018,1,50,2995,0,355,16509,20
5572507,1722,2399676,10/23/2017,11/10/2017,0,15,1245,30,25,1024.1,10
3774853,508,2844216,3/10/2018,4/9/2018,0,15,995,40,85,1508.45,15
3838213,9525,2512908,11/30/2017,12/29/2017,1,15,495,35,95,2067.75,0
5912453,3296,2575152,12/19/2017,1/18/2018,1,15,995,15,55,1814.25,0
6362187,11138,2785224,2/22/2018,3/21/2018,1,15,995,0,60,3606.05,5
2708880,1504,2805384,2/28/2018,3/27/2018,1,15,495,0,0,0,0
4792240,4459,2755224,2/13/2018,3/12/2018,0,15,1745,125,265,5008.4,5
5119093,10885,2864016,3/16/2018,4/15/2018,0,15,995,35,55,158.05,30
7217520,6072,2812632,3/1/2018,3/28/2018,1,15,995,15,35,1440.05,5
7081040,303,2870952,3/18/2018,4/17/2018,0,50,2995,5,10,325.7,0
1689547,4261,1503996,11/9/2016,12/8/2016,1,15,495,155,180,4249.35,0
1867787,5377,1717308,2/12/2017,3/11/2017,1,50,1745,0,0,0,0
2586853,7279,1564728,12/7/2016,12/9/2016,0,15,1745,0,0,0,0
3542747,144,1830972,3/26/2017,3/28/2017,0,15,1245,0,0,0,0
5349867,5998,2446548,11/6/2017,12/5/2017,1,15,995,70,150,4459,0
5614080,643,2504064,11/27/2017,12/26/2017,1,15,995,85,220,3442.35,0
1768027,9159,2048340,6/22/2017,7/21/2017,1,15,495,0,0,20.6,0
4020933,6055,2222664,8/23/2017,9/22/2017,1,15,745,40,65,3230,0
4259680,1713,2278968,9/13/2017,10/12/2017,1,15,1495,0,515,10827.3,30
4385573,5124,2160924,7/31/2017,8/30/2017,1,15,495,40,90,1459.2,0
3055947,3388,1651464,1/14/2017,2/13/2017,1,15,495,10,35,863.55,5
4291093,1909,2131344,7/21/2017,8/20/2017,1,15,495,30,60,3772.7,10
1210400,10267,1800492,3/16/2017,4/15/2017,1,15,745,100,130,2128.4,5
1245147,5418,1852476,4/3/2017,5/2/2017,1,15,1245,0,0,0,0
849440,9125,1293900,8/8/2016,9/7/2016,0,15,1245,0,0,0,0
1632800,10845,1671396,1/24/2017,2/23/2017,1,50,1745,0,185,8175.5,35
2545067,10063,1483848,10/30/2016,10/31/2016,0,15,495,0,0,0,0
3251307,4364,1729380,2/17/2017,3/16/2017,1,15,745,15,40,943.15,0
3629733,5709,1859460,4/6/2017,5/5/2017,1,15,745,40,75,345.95,0
1788107,9442,1123752,5/26/2016,6/25/2016,1,15,745,25,50,1500,5
2980533,1026,1750980,2/25/2017,3/24/2017,1,15,495,15,10,1410.2,10
5661600,9391,2712204,1/31/2018,2/28/2018,1,15,1745,0,0,21.5,0
6251093,9393,2655960,1/13/2018,2/12/2018,1,15,1745,15,20,1385.1,0
1561227,2627,1768716,3/3/2017,4/2/2017,1,15,745,15,65,1320,0
2736613,6638,1489704,11/2/2016,12/1/2016,1,15,1495,0,0,38.4,0
4225627,2620,2026332,6/14/2017,7/13/2017,1,15,995,0,190,3721,15
3965253,10820,1952256,5/14/2017,6/13/2017,1,15,1495,40,45,775.2,0
4501360,6107,2374056,10/14/2017,11/13/2017,1,15,495,25,55,2157.3,50
2005147,11149,1225716,7/7/2016,8/6/2016,1,15,1745,0,0,128.25,5
1086080,143,1065720,4/23/2016,5/22/2016,1,15,495,30,65,1070.5,0
1933173,8206,1264164,7/25/2016,8/24/2016,1,15,1745,0,0,0,0
2152880,8410,1279644,7/31/2016,8/30/2016,1,15,495,60,80,3366.75,5
3324453,6037,2317488,9/26/2017,10/25/2017,1,15,1495,120,280,4058.8,20
3082320,3166,1732740,2/18/2017,3/17/2017,0,50,2245,315,600,7260.1,25
3307920,7454,1823964,3/24/2017,4/23/2017,1,15,1745,130,180,5858,10
2274453,3840,1657224,1/18/2017,2/17/2017,0,15,1745,0,0,0,0
2508800,685,1826628,3/25/2017,4/24/2017,1,15,1745,25,30,547.2,0
4025040,1115,1970208,5/21/2017,6/20/2017,1,15,495,0,5,332.3,0
6291253,1288,2568240,12/16/2017,1/15/2018,1,15,995,175,255,3515.75,5
1047467,3718,2573352,12/18/2017,1/17/2018,0,15,495,0,0,0,0
2525840,8990,1413072,9/30/2016,10/27/2016,0,15,1495,105,115,5943.6,5
2530187,3068,1544352,11/29/2016,12/8/2016,0,15,1245,5,10,842.4,0
3057040,430,1692648,2/2/2017,3/1/2017,1,15,745,50,65,1539,5
3461413,4812,2117112,7/16/2017,8/15/2017,1,15,1745,165,220,11078.8,0
3507867,3118,2137896,7/23/2017,8/22/2017,1,15,495,40,50,1657,0
1013733,2326,2134428,7/22/2017,8/21/2017,1,15,495,0,310,5561.5,25
2475787,10580,1526988,11/19/2016,12/8/2016,0,15,495,0,90,2328.3,0
1622240,2827,1530528,11/21/2016,12/20/2016,1,15,745,40,65,1598.85,0
1784187,6044,1987908,5/29/2017,6/28/2017,0,15,495,30,45,1789.5,15
1959867,2709,1546932,11/30/2016,12/29/2016,1,15,1745,0,0,0,0
1891493,2306,1185492,6/17/2016,7/16/2016,1,15,495,10,20,896.55,5
1976347,10517,2341056,10/2/2017,11/1/2017,1,15,495,0,0,0,0
2389680,4914,1350276,9/4/2016,10/3/2016,1,15,495,5,10,926.55,5
3478640,9595,2120352,7/18/2017,8/17/2017,0,15,745,60,120,1614.25,0
5258720,5885,2321400,9/27/2017,10/26/2017,1,15,995,5,90,2271.3,15
1593013,6497,1170984,6/13/2016,7/12/2016,1,15,495,0,0,0,0
852240,6734,2826948,3/5/2018,4/4/2018,0,15,495,0,10,1638,10
1713413,4405,1191120,6/20/2016,7/19/2016,1,15,745,0,90,3299.55,20
2043867,9990,1277340,7/30/2016,8/29/2016,1,15,1745,15,55,1268.95,5
2854373,8500,1612296,12/26/2016,1/10/2017,0,15,1245,0,0,0,0
3529360,270,1901724,4/25/2017,5/16/2017,0,15,1495,0,130,908.9,0
4185947,11450,2639640,1/9/2018,2/8/2018,1,15,495,55,85,3960.55,0
4339173,1619,2316564,9/25/2017,10/24/2017,1,15,1495,220,250,1380,0
1122773,2382,1248816,7/18/2016,8/17/2016,1,15,1495,105,140,5082.35,0
2880533,10517,1764516,3/2/2017,4/1/2017,1,15,745,0,0,0,0
5714747,6961,2526900,12/3/2017,12/13/2017,0,15,995,0,15,174.8,0
6564640,9321,2832060,3/7/2018,4/6/2018,0,15,1495,145,140,2956.4,10
6598773,7317,2753796,2/12/2018,2/20/2018,0,15,1745,15,20,813.2,15
1947147,1230,1205376,6/28/2016,7/8/2016,0,15,1745,15,25,277.5,0
2466960,9485,2360688,10/10/2017,11/9/2017,1,15,1495,0,0,25.65,0
2981733,6468,2228436,8/25/2017,9/24/2017,1,15,495,0,0,0,0
3264587,9927,1884804,4/18/2017,5/15/2017,0,15,495,5,0,225.7,0
3628427,10442,2532000,12/6/2017,1/5/2018,1,15,745,30,65,1355.9,0
3992213,5872,2039412,6/18/2017,7/17/2017,1,15,495,45,100,2317.45,0
4684000,7655,2169924,8/3/2017,9/2/2017,1,15,495,0,40,1539,0
5363307,9843,2467872,11/13/2017,12/12/2017,1,15,995,35,150,3004.05,5
1762933,3958,2044860,6/21/2017,7/20/2017,1,15,495,10,15,910.25,0
3251600,8744,1883604,4/17/2017,5/16/2017,1,15,745,20,15,712.4,0
3469573,10741,1804476,3/17/2017,4/11/2017,0,15,1245,100,140,2671.3,0
7193573,4025,2806176,2/28/2018,3/27/2018,1,15,995,0,0,0,0
1641307,8855,1474716,10/27/2016,11/3/2016,0,15,495,0,0,0,0
1889120,304,1188000,6/18/2016,7/5/2016,0,50,1495,45,65,2368,0
2517680,5726,1898736,4/23/2017,5/22/2017,0,15,495,30,45,1027.05,5
3721973,1231,2203764,8/16/2017,9/15/2017,1,15,495,80,145,2135.6,0
3819120,6435,2504856,11/28/2017,12/4/2017,0,15,1245,0,0,487.35,0
4446667,5048,2636640,1/7/2018,2/6/2018,1,15,745,0,5,38,0
4974507,4321,2811624,3/1/2018,3/9/2018,0,15,1495,0,30,1698.55,5
5431467,1407,2370912,10/13/2017,11/1/2017,0,15,995,0,5,356.25,5
1702213,4347,1168212,6/12/2016,7/11/2016,1,15,495,25,75,1428,0
2508800,10820,1469220,10/25/2016,11/24/2016,1,15,1745,0,0,0,0
2708880,6185,1614300,12/28/2016,1/27/2017,1,15,495,35,50,1205.55,0
3567920,7797,1918032,4/30/2017,5/29/2017,1,15,495,0,295,531.2,15
3416667,3876,1786464,3/10/2017,4/9/2017,1,15,495,55,50,877.75,0
4438373,9060,2355420,10/7/2017,11/6/2017,0,15,495,5,20,1284.4,0
4898240,9476,2688324,1/24/2018,2/23/2018,1,15,1245,80,95,4394.15,15
6696267,811,2673972,1/19/2018,2/18/2018,1,15,1495,25,145,3086.55,0
641733,3706,1636836,1/7/2017,2/6/2017,1,15,1495,0,5,2246.4,0
1974587,133,1651152,1/14/2017,2/13/2017,1,15,745,0,135,5367.6,0
2468720,10197,1453392,10/18/2016,11/17/2016,0,15,1745,0,0,0,0
3327760,10958,2060604,6/26/2017,7/25/2017,1,15,495,30,60,1583.7,0
1354293,5597,2399472,10/23/2017,11/22/2017,0,15,995,100,105,3106.1,5
5225627,780,2311764,9/23/2017,9/29/2017,0,15,995,0,0,68.4,0
5370053,1140,2633112,1/6/2018,2/5/2018,1,15,1745,1100,1590,27603.2,25
3018933,9357,1700592,2/5/2017,3/4/2017,1,15,1245,0,0,0,0
4130960,912,2522892,12/2/2017,1/1/2018,1,15,495,105,160,4399.35,15
4542187,4503,2124492,7/19/2017,8/18/2017,1,15,1495,30,35,106,5
1795813,2124,1399476,9/27/2016,10/26/2016,1,15,495,0,15,2163.15,0
1692880,7369,1092816,5/11/2016,6/10/2016,1,15,495,140,205,3616.65,5
2038533,5329,1445616,10/14/2016,11/13/2016,1,15,495,0,0,0,0
3839680,8958,2159136,7/30/2017,8/29/2017,1,15,1495,0,0,0,0
6725867,2559,2682000,1/21/2018,2/20/2018,1,15,1745,365,500,10056,0
953760,840,2013696,6/9/2017,7/8/2017,0,15,1495,0,0,0,0
1742000,5574,1111404,5/19/2016,6/18/2016,0,15,745,25,40,949.05,5
2116933,7106,2801340,2/27/2018,3/26/2018,1,15,745,95,165,5512.3,25
2954320,5411,1966800,5/20/2017,6/19/2017,1,15,495,0,0,0,0
5868320,5121,2707044,1/29/2018,1/30/2018,0,50,2995,0,5,212.8,0
7674240,292,2919828,3/30/2018,4/29/2018,0,15,1495,0,0,73.05,0
1544053,8592,1100640,5/14/2016,6/13/2016,1,50,1245,20,770,15073.5,65
3407120,5469,2269560,9/9/2017,10/8/2017,1,15,745,20,80,2201.9,0
1743040,9741,1377804,9/19/2016,10/18/2016,1,15,1495,0,0,0,0
3151493,11283,1837152,3/29/2017,4/17/2017,0,15,1245,10,10,197.6,0
3151493,4246,1837152,3/29/2017,4/28/2017,0,15,1245,25,25,554.8,0
3225253,9204,1722768,2/15/2017,3/14/2017,1,15,1245,0,305,5370.8,0
6224613,817,2748684,2/10/2018,3/9/2018,1,15,1745,25,70,7008,0
1790400,8208,1541520,11/27/2016,12/26/2016,1,15,495,0,0,0,0
2368747,8595,1551792,12/1/2016,12/30/2016,1,15,745,100,250,3960.5,0
1334160,8439,1831716,3/27/2017,4/26/2017,1,15,745,0,10,992,0
3176693,6136,2266188,9/8/2017,10/7/2017,0,15,495,10,35,888.25,0
3520933,3477,1846788,4/1/2017,4/30/2017,1,15,495,0,0,58.85,0
6634400,7702,2852928,3/12/2018,4/12/2018,0,50,2460,0,280,8415.75,85
924507,3510,1500792,11/7/2016,12/6/2016,1,50,1745,0,765,36935.2,70
1762267,8086,1114212,5/21/2016,6/2/2016,0,15,1745,0,0,0,0
3810480,11412,2416272,10/28/2017,11/27/2017,1,15,495,65,80,3748.7,15
3667120,5630,2098500,7/9/2017,8/8/2017,1,15,495,10,50,1623.55,0
7099173,155,2780736,2/21/2018,3/20/2018,1,15,995,15,60,1513.35,0
1501040,1656,1402560,9/28/2016,10/6/2016,0,15,495,0,45,1267.35,0
1689547,6129,1708860,2/9/2017,3/8/2017,1,15,495,130,170,4503.55,0
4628453,4385,2606292,12/28/2017,1/27/2018,1,15,495,25,45,2148.1,0
6542720,8345,2798808,2/25/2018,3/24/2018,1,15,995,30,90,3073.5,15
2925280,4756,1719792,2/14/2017,3/13/2017,1,15,1245,60,90,4913.6,10
3421947,691,1868124,4/10/2017,4/26/2017,0,15,1745,0,25,718.1,0
2661333,10029,2216400,8/20/2017,9/19/2017,1,15,495,10,115,1307.2,0
3320373,3657,2692548,1/25/2018,2/24/2018,1,15,745,25,100,2033,0
3397547,3041,2386872,10/19/2017,11/8/2017,0,15,745,120,145,5757.95,0
3487760,9061,1810908,3/19/2017,3/20/2017,0,15,745,10,15,16,0
5840293,471,2736948,2/7/2018,3/6/2018,1,15,1495,30,65,1955.7,0
1683173,8131,1089684,5/8/2016,6/7/2016,1,15,745,0,10,561.15,0
1898107,1030,1974852,5/24/2017,6/23/2017,1,15,745,0,5,272.15,0
1938533,7895,1616808,12/29/2016,1/6/2017,0,15,995,0,0,0,0
2474587,8870,1456224,10/19/2016,11/18/2016,1,15,1495,115,165,5337.6,0
2545707,2590,1413276,9/30/2016,10/29/2016,1,15,1745,755,1080,32465.95,5
2733707,5617,1920084,5/2/2017,6/1/2017,1,15,495,0,0,0,0
3022987,10082,1633788,1/6/2017,2/5/2017,1,15,495,0,0,17.1,5
3345120,5032,1988628,5/29/2017,6/28/2017,1,15,1495,10,55,947.7,0
4529227,3350,2210820,8/18/2017,9/17/2017,1,15,995,5,15,1299.6,0
4688773,9933,2170128,8/3/2017,9/2/2017,1,15,1745,0,145,2403.5,0
4366987,7772,2155824,7/29/2017,8/1/2017,0,15,495,0,10,174.9,15
5069200,9116,2266908,9/8/2017,10/7/2017,1,15,1745,5,195,6029.65,15
3437467,8710,1914900,4/29/2017,5/28/2017,0,15,495,0,0,0,0
4021307,4198,1970004,5/21/2017,6/20/2017,0,15,495,20,30,502.45,0
1797547,8015,1128228,5/28/2016,6/27/2016,1,15,495,35,75,1470.6,0
1718320,5844,1650948,1/14/2017,2/13/2017,1,15,495,0,160,6415.2,20
4086960,4768,2077176,7/1/2017,7/30/2017,1,50,1495,40,225,7841.6,0
4136640,2072,2140152,7/24/2017,8/23/2017,1,15,1745,20,40,4119.2,10
2832267,7742,1596144,12/21/2016,1/20/2017,1,15,1495,0,0,0,0
1349200,8676,1575372,12/11/2016,1/10/2017,1,15,1745,485,650,24102,5
3044533,5757,1717824,2/12/2017,3/11/2017,1,15,1745,0,0,0,0
3434853,1729,2104092,7/12/2017,7/20/2017,0,15,495,0,25,335.65,5
5212453,3225,2397900,10/22/2017,10/24/2017,0,15,1495,5,5,171,0
1162453,4377,2378928,10/16/2017,11/15/2017,1,15,1495,0,260,6551.75,10
1641307,4656,1070700,4/27/2016,5/26/2016,1,15,495,0,0,502.5,5
1836080,9825,1285152,8/4/2016,9/3/2016,1,15,1495,65,100,3205.5,0
2826747,5561,1737024,2/20/2017,3/19/2017,1,15,1745,0,0,0,0
4264427,9666,2602188,12/25/2017,1/24/2018,1,15,495,5,70,537.15,0
6867493,301,2817228,3/2/2018,4/1/2018,0,15,995,115,145,834.8,5
1336213,10388,1464504,10/22/2016,11/15/2016,0,15,1495,120,135,19656,0
1938347,7846,1904628,4/26/2017,5/25/2017,1,15,745,75,70,2104.2,0
2815280,7967,1657440,1/18/2017,1/23/2017,0,15,995,0,5,573.3,0
3353147,8105,1920288,5/2/2017,6/1/2017,1,15,495,0,0,0,0
1721547,10394,1174236,6/14/2016,7/12/2016,0,15,1495,20,35,1607.4,0
2846667,1817,1609776,12/24/2016,1/23/2017,1,15,495,20,40,1296,0
3985680,7673,2039208,6/18/2017,7/5/2017,0,15,745,15,20,897.75,0
4944773,605,2333724,9/30/2017,10/29/2017,1,15,995,0,0,32.2,0
6605093,8270,2652108,1/12/2018,2/11/2018,1,15,1745,35,115,3929.2,0
1733973,2012,2210100,8/18/2017,9/17/2017,1,15,745,5,90,2553.6,10
1977387,6061,1764312,3/2/2017,4/1/2017,1,15,745,0,0,0,0
2434560,4190,1788876,3/11/2017,4/10/2017,1,15,1495,135,150,2348.95,15
3377840,10665,1775160,3/5/2017,3/31/2017,0,15,745,70,65,276.8,0
2709600,4994,1833036,3/28/2017,4/27/2017,1,15,1245,0,0,0,0
3254747,8262,2770020,2/17/2018,3/16/2018,1,15,1495,0,0,10.45,0
5120587,10893,2282640,9/14/2017,10/9/2017,0,15,995,85,125,1892.3,0
1482613,1046,1054800,4/15/2016,5/14/2016,1,15,745,5,25,819.15,10
1958213,4428,1336896,8/30/2016,9/29/2016,1,15,745,0,0,0,0
2170453,6139,1421688,10/3/2016,11/2/2016,1,15,1495,30,45,1612.8,0
2937600,192,1654956,1/16/2017,1/19/2017,0,15,745,30,30,878.75,0
2994347,3395,1617012,12/29/2016,1/28/2017,1,15,495,40,55,1387.35,5
5220667,4108,2496936,11/23/2017,12/22/2017,1,15,995,0,120,2327.5,0
6786240,10260,2697576,1/26/2018,2/25/2018,1,15,1495,80,140,4278,0
3173653,5271,2867532,3/17/2018,4/16/2018,0,15,1745,5,15,146.9,0
3108960,8501,1816176,3/22/2017,4/21/2017,1,15,1745,330,430,3319.55,25
3960827,4535,2110860,7/14/2017,8/13/2017,1,15,1495,15,40,4503.95,0
1760400,1531,1255404,7/21/2016,8/20/2016,1,15,495,0,0,0,0
1788053,4335,1679148,1/27/2017,2/26/2017,1,15,495,10,35,710.4,0
1957707,5701,1279848,7/31/2016,8/30/2016,1,15,1495,25,55,1351,0
4257387,1310,2293536,9/17/2017,10/16/2017,1,15,495,0,0,0,0
4889653,1344,2226084,8/24/2017,9/7/2017,0,15,1495,15,95,2723.2,0
5713813,8823,2437644,11/3/2017,11/22/2017,0,15,1745,5,0,750.5,0
1788107,5034,1540152,11/26/2016,12/25/2016,1,15,745,0,0,0,0
1788427,10534,1669944,1/22/2017,2/21/2017,1,15,1495,0,0,0,0
3954987,9726,2554452,12/13/2017,1/12/2018,1,15,495,60,90,1892.4,0
4428693,5801,2260092,9/6/2017,10/5/2017,1,15,1245,25,50,2570.7,0
4513067,4069,2859060,3/15/2018,3/23/2018,0,15,495,5,15,598.5,0
5022720,4985,2263656,9/7/2017,10/6/2017,0,15,995,100,110,1064.95,0
6359040,2847,2683308,1/22/2018,1/28/2018,0,15,995,0,0,0,0
5782027,3755,2568036,12/16/2017,1/15/2018,0,15,1745,150,215,700.55,10
2326587,6415,1398468,9/26/2016,10/25/2016,1,15,495,0,0,0,0
3260773,633,1732944,2/18/2017,2/22/2017,0,15,1245,20,30,1501.65,0
3480347,1859,2383068,10/18/2017,11/17/2017,1,15,745,0,95,2195.05,0
4629813,3606,2416476,10/28/2017,11/6/2017,0,15,495,20,20,433.2,5
2744587,11093,1925928,5/4/2017,6/3/2017,1,15,495,0,0,0,0
3262720,1278,1807908,3/18/2017,3/31/2017,0,15,745,5,5,748.8,0
5583093,8794,2501076,11/25/2017,12/24/2017,1,15,995,220,330,8554.15,0
7194533,97,2905344,3/28/2018,4/27/2018,0,15,1495,5,15,100.4,0
2747227,5314,1996992,6/2/2017,7/1/2017,1,15,1245,5,20,372.95,0
3352827,3131,2083992,7/3/2017,8/2/2017,1,50,1495,0,240,4442.3,0
3757333,5186,2219460,8/22/2017,9/21/2017,1,15,495,0,80,1473.45,0
5024400,1326,2355624,10/7/2017,11/6/2017,1,15,1745,160,285,4814.6,0
4794773,6642,2197992,8/13/2017,9/12/2017,1,15,995,0,5,92,10
2720000,5073,2154888,7/29/2017,8/28/2017,1,15,1495,105,185,5468.6,0
2558987,10771,2721564,2/2/2018,3/1/2018,1,15,495,0,0,0,0
2915653,6024,2548968,12/11/2017,1/10/2018,1,15,745,40,70,2303.2,5
4618160,10930,2677668,1/20/2018,2/19/2018,0,15,1245,270,395,7462.65,75
5393680,6765,2358444,10/8/2017,10/11/2017,0,15,995,0,0,40.2,0
4744667,10163,2270076,9/9/2017,10/8/2017,1,15,1745,10,30,5561.5,0
6347733,2082,2877012,3/21/2018,4/20/2018,0,15,1495,0,5,441.95,0
809547,8749,2486496,11/19/2017,12/18/2017,1,15,995,30,80,2673,0
1648133,7857,1207596,6/29/2016,7/28/2016,1,15,745,80,105,1484,0
1918080,5194,2684280,1/23/2018,2/22/2018,1,15,495,0,0,0,0
3205360,2403,2848164,3/11/2018,4/10/2018,0,15,495,20,25,1108.05,10
3718427,4080,1882884,4/16/2017,5/15/2017,1,50,1495,10,25,1128.5,0
5661600,1421,2619504,12/31/2017,1/30/2018,1,15,1745,0,0,10.75,0
6725280,4067,2801940,2/27/2018,3/2/2018,0,15,995,0,5,286.2,0
2492373,6702,1534068,11/23/2016,12/22/2016,1,15,495,0,0,0,0
3077600,6802,1884600,4/18/2017,5/17/2017,1,15,745,0,0,0,0
4013920,9420,2216640,8/20/2017,9/19/2017,1,15,745,45,80,2727.45,0
4636480,8446,2505060,11/28/2017,12/27/2017,1,15,1495,30,115,2223,0
4978667,6117,2854980,3/14/2018,4/13/2018,0,15,1495,55,115,4500.35,0
1349360,64,1299756,8/11/2016,9/10/2016,1,50,1245,995,1255,30438.85,65
2391600,5313,2172408,8/4/2017,9/3/2017,1,15,1245,130,145,1153.5,0
2692320,9106,1830180,3/26/2017,4/3/2017,0,15,1745,0,0,0,0
5216853,9370,2311524,9/23/2017,10/22/2017,1,15,995,55,140,3323.1,0
7202640,8094,2806380,2/28/2018,3/7/2018,0,15,1495,0,5,324.9,0
1046133,2390,1495824,11/4/2016,12/3/2016,1,15,495,0,0,265.05,10
1632800,5091,1468212,10/24/2016,11/23/2016,1,50,1745,0,645,16748.2,40
1891867,194,1452084,10/17/2016,11/16/2016,1,15,1745,0,0,0,0
2253040,2002,1951524,5/14/2017,6/13/2017,1,15,495,75,100,1530.05,0
2335707,6345,1332612,8/27/2016,9/26/2016,1,15,495,0,25,684,5
2860987,5825,1679580,1/27/2017,2/26/2017,1,15,1495,0,0,0,0
3779760,10861,1899468,4/23/2017,5/22/2017,1,15,745,10,30,1109.6,0
2330640,4760,1471932,10/26/2016,11/25/2016,1,15,745,0,0,0,0
3231707,10614,2028840,6/15/2017,7/14/2017,1,15,1495,5,40,1550.4,0
3472187,9310,1804680,3/17/2017,4/16/2017,1,15,495,0,0,0,0
3595067,4380,1919364,5/1/2017,5/2/2017,0,15,495,0,0,25.05,0
3675893,8338,2379900,10/17/2017,11/16/2017,1,15,1745,70,90,4578.9,0
4279227,310,2042436,6/20/2017,7/9/2017,0,15,745,35,55,207.5,0
2190027,3596,1561164,12/5/2016,1/4/2017,1,15,995,0,0,0,0
3271787,3571,2040720,6/19/2017,7/18/2017,1,15,495,35,125,1915.2,0
2728587,3321,1685808,1/31/2017,2/28/2017,1,15,1745,0,0,0,0
5910080,10281,2775720,2/19/2018,3/18/2018,1,15,995,90,135,6319.15,0
3120427,10099,1978128,5/25/2017,6/24/2017,1,15,1745,0,0,0,0
3851387,1140,1923360,5/3/2017,6/2/2017,1,15,495,35,50,595.9,0
4155600,422,2085540,7/4/2017,8/3/2017,1,15,495,20,30,2798.4,0
4354160,2088,2236836,8/28/2017,9/20/2017,0,15,495,25,45,1214.1,10
1330133,7240,1518624,11/16/2016,12/15/2016,1,15,1495,0,65,931.2,5
1564453,8,1544148,11/29/2016,12/28/2016,1,15,1745,145,205,5779.2,15
1768267,9794,1116948,5/22/2016,5/23/2016,0,15,1495,0,0,8.55,0
2745413,946,2002488,6/4/2017,7/3/2017,1,15,745,100,95,2194.5,0
3445893,9005,2558736,12/14/2017,1/13/2018,1,15,495,5,15,600.4,0
3993813,7914,2295084,9/18/2017,10/17/2017,1,15,1745,10,55,2128.95,0
4364747,10835,2238552,8/29/2017,9/28/2017,0,15,495,0,0,0,0
5518080,520,2408844,10/26/2017,11/25/2017,1,15,1495,45,50,4004.05,15
1709440,9803,1098264,5/13/2016,6/12/2016,1,15,1495,5,10,1615.95,5
1752880,7378,1111920,5/20/2016,6/1/2016,0,15,1495,80,150,7967.7,0
1896880,3735,1249020,7/18/2016,8/17/2016,1,15,1745,85,145,1938.2,0
2512693,3786,1539120,11/25/2016,12/24/2016,1,15,1245,0,0,0,0
2756320,6884,1856364,4/5/2017,5/4/2017,1,15,495,5,35,488,0
1329493,4907,1991112,5/31/2017,6/30/2017,1,15,1245,50,50,1037.8,0
2806640,9333,1521924,11/17/2016,12/1/2016,0,15,495,0,15,1392.3,0
4930800,2379,2701068,1/27/2018,2/26/2018,1,15,1745,10,20,760,0
1071573,6859,1611756,12/26/2016,1/25/2017,0,15,1745,180,195,6680.7,0
